datetime,Carga [TSS/d],Solidos a quemado [%],Temperatura LN a boquillas [°C],Control APC Temperatura LN a boquillas,Flujo aire a ventilador primario [Nm³/s],Flujo aire a anillo secundario [Nm³/s],Flujo aire a anillo secundario alto [Nm³/s],Flujo aire a anillo terciario [Nm³/s],Flujo aire a anillo cuaternario [Nm³/s],Control APC Flujo aire a ventilador primario,Control APC Flujo aire a anillo secundario,Control APC Flujo aire a anillo secundario alto,Control APC Flujo aire a anillo terciario,Control APC Flujo aire a anillo cuaternario,Temperatura aire combustion antes VTI 1 [°C],Temperatura aire combustion antes VTI 2 [°C],Temperatura aire combustion antes VTI 3 [°C],Temperatura aire combustion antes VTI 4 [°C],Flujo agua alimentacion [t/h],Temperatura de salida vapor [°C],temp_vapor_pre_atemp2 [°C],temp_vapor_sobrec_post_atemp1 [°C],temp_vapor_pre_atemp1 [°C],temp_vapor_sobrec_post_atemp2 [°C],temp_vapor_sob_desc_sob_sec_1 [°C],temp_vapor_sobrec_post_atemp3 [°C],temp_vapor_sob_desc_sob_sec_2 [°C],temp_vapor_sobrec_post_atemp4 [°C],temp_vapor_sobrec_post_sobrec3 [°C],temp_vapor_sobrec_post_atemp5 [°C],temp_vapor_sobrec_post_sobrec3_2 [°C],temp_vapor_sobrec_post_atemp6 [°C],K_cenizas_pct [%],Cl_cenizas_pct [%],gen_vapor [ton/h],press_hogar [kPa],press_aire_comb_PPT1 [kPa],press_aire_comb_PPT2 [kPa],press_aire_comb_PPT3 [kPa],press_aire_comb_PPT4 [kPa],dif_press_comb_sobrec_izq [kPa],dif_press_comb_sobrec_der [kPa],dif_press_comb_sobrebgp_izq [kPa],dif_press_comb_sobrebgp_der [kPa],dif_press_comb_eco2_izq [kPa],dif_press_comb_eco2_der [kPa],dif_press_comb_eco1_izq [kPa],dif_press_comb_eco1_der [kPa],heat_coef_SH1 [kJ/m2C],heat_coef_SH2 [kJ/m2C],heat_coef_SH3 [kJ/m2C],heat_coef_SH4 [kJ/m2C],reduction_ins [%],alcali_lv_ins [g/L],sulfidez_ins [%],reduction_lab [%],alcali_lv_lab [g/L],sulfidez_lab [%],NOx [mg/Nm³],Material particulado [mg/Nm³],SO2 [mg/Nm³],TRS [mg/Nm³],CO [mg/Nm³],O2_cont_left [%],O2_cont_center [%],O2_cont_right [%],CO_cont_left_wall [%],CO_cont_center [%],CO_cont_right_wall [%],Primario,Secundario,Secundario Alto,Terciario,Cuaternario,Aire de combustión/ carga de licor [Nm3/kg DS],Temperatura de gases de salida [°C],Ratio flujo de vapor/ [Ton vap/kg DS],Atemperacion [°C],T15 [°C],A,B,C,Soiling_rate_point,Diff_Press_SC [kPa],Diff_Press_BG [kPa],Diff_Press_ECO1 [kPa],Diff_Press_ECO2 [kPa]
2024-11-10 17:35:00,5986.748046875,77.11929321289062,139.99560546875,6.0,49.860755920410156,65.79304504394531,52.8842887878418,35.93472671508789,31.155298233032227,7.0,7.0,7.0,7.0,7.0,139.0615692138672,136.68116760253906,139.00205993652344,139.80455017089844,985.6932983398438,489.4431457519531,366.3996276855469,348.2782897949219,369.4553527832031,347.18243408203125,415.912109375,403.16070556640625,411.44427490234375,395.8040466308594,471.9756774902344,457.1826477050781,468.6225891113281,456.4564514160156,2.75,1.8600000143051147,931.4913940429688,-0.07164885848760605,-1.9656527042388916,-1.8611783981323242,-1.9090121984481812,-1.930726170539856,-0.1524910032749176,-0.0772610679268837,0.32589370012283325,0.32711708545684814,0.7141429781913757,0.6554853916168213,0.8027083277702332,0.6408973932266235,0.906533420085907,0.9756339192390442,0.45554062724113464,23.06182861328125,91.80380249023438,167.1886444091797,30.239898681640625,92.0999984741211,156.0716552734375,27.191991806030273,230.19139099121094,3.8978962898254395,0.0,0.4354930818080902,4.276017665863037,3.7345364093780518,4.640833854675293,3.8334531784057617,4.211490154266357,3.2959487438201904,2.1057450771331787,0.21160783798582503,0.2792240863431086,0.22443963809285855,0.15250610802871006,0.13222232954949778,3.4005555187401213,138.63733673095703,3.9515007103906257,95.74505615234375,656.1276256197942,258.74760945638025,-71.64885848760605,-1916.6423678398132,0.02755764812711391,-0.11487603560090065,0.3265053927898407,1.123157024383545,0.6848141849040985
2024-11-10 17:40:00,6011.59521484375,77.15281677246094,140.01065063476562,6.0,49.5335578918457,65.71484375,52.837059020996094,35.66276931762695,30.577062606811523,7.0,7.0,7.0,7.0,7.0,138.93797302246094,136.5758819580078,138.8967742919922,139.755859375,968.5989379882812,489.87384033203125,365.6609191894531,347.9591369628906,366.2913513183594,346.4682922363281,416.1226806640625,403.2447204589844,411.60601806640625,396.04949951171875,471.9355773925781,457.4990539550781,473.10211181640625,457.41278076171875,2.75,1.8600000143051147,933.7993774414062,-0.05078110098838806,-1.8753948211669922,-1.790899395942688,-1.8235207796096802,-1.8554483652114868,-0.11977943778038025,-0.06034776195883751,0.3092021942138672,0.34373390674591064,0.7071794867515564,0.6383104920387268,0.7935272455215454,0.6232056021690369,0.8891148567199707,0.9449945688247681,0.4472735822200775,22.633180618286133,91.9747085571289,171.9678497314453,29.800432205200195,92.0999984741211,156.0716552734375,27.191991806030273,233.56631469726562,3.174398899078369,0.0,0.4220114052295685,0.6909911036491394,3.649326801300049,4.580602645874023,3.8439881801605225,4.211490154266357,3.2959487438201904,2.1057450771331787,0.21138801255692746,0.2804428110359571,0.22548594066650154,0.15219342702556732,0.13048980871504656,3.367775865805235,138.54162216186523,3.866922785206681,96.08517456054688,656.1276256197942,259.38871595594617,-50.78110098838806,-1836.3158404827118,0.026537875096624135,-0.09006359986960888,0.3264680504798889,1.1051300466060638,0.6727449893951416
2024-11-10 17:45:00,6001.70068359375,77.20320892333984,140.00772094726562,6.0,49.53752899169922,65.5047607421875,52.26082229614258,35.28330993652344,30.38355827331543,7.0,7.0,7.0,7.0,7.0,138.91368103027344,136.5758819580078,138.8967742919922,139.67498779296875,960.7069702148438,490.09417724609375,365.2699890136719,348.9515075683594,367.301025390625,347.8542785644531,416.1712646484375,399.20562744140625,410.6357727050781,395.2060852050781,474.5616760253906,459.0419006347656,471.3882141113281,456.1811218261719,2.75,1.8600000143051147,937.1075439453125,0.03148994222283363,-1.8232848644256592,-1.7205806970596313,-1.7655974626541138,-1.830344796180725,-0.10658536851406097,-0.04578477144241333,0.32862964272499084,0.3344086706638336,0.693729817867279,0.6345857381820679,0.800826907157898,0.6467244029045105,0.8984949588775635,0.9416804313659668,0.456358939409256,21.810972213745117,91.9747085571289,171.9678497314453,29.800432205200195,92.0999984741211,156.0716552734375,27.191991806030273,230.94912719726562,3.8445234298706055,0.0,0.4428226947784424,0.0,3.6392695903778076,4.567782878875732,3.7504260540008545,4.211490154266357,3.2959487438201904,2.1057450771331787,0.21263481647161103,0.28117253851652113,0.22432427663999596,0.15145002759666887,0.13041834077520298,3.353817085171903,138.51533126831055,3.8417389504586223,98.88742065429688,656.1276256197942,260.30765109592016,31.489942222833633,-1784.9519550800323,0.026806964795184355,-0.07618506997823715,0.33151915669441223,1.1241891086101532,0.6641577780246735
2024-11-10 17:50:00,6014.34619140625,77.24093627929688,139.98391723632812,6.0,49.31813430786133,65.43112182617188,52.40806579589844,35.487159729003906,30.441633224487305,7.0,7.0,7.0,7.0,7.0,138.8326873779297,136.4705810546875,138.7686004638672,139.52850341796875,1007.4280395507812,494.78497314453125,371.576171875,350.3868103027344,373.5225524902344,347.4443054199219,416.4261169433594,396.9432678222656,409.5857238769531,387.7850646972656,474.3481750488281,455.1960144042969,475.3553771972656,441.6083068847656,2.75,1.8600000143051147,941.8072509765625,-0.098016656935215,-1.842380404472351,-1.7503657341003418,-1.784201979637146,-1.8403165340423584,-0.18565733730793,-0.12609298527240753,0.3306383192539215,0.32831865549087524,0.6922145485877991,0.6445015668869019,0.7838307023048401,0.6416335701942444,0.888058066368103,0.9334226250648499,0.47116899490356445,25.58381462097168,91.9747085571289,171.9678497314453,29.800432205200195,92.0999984741211,156.0716552734375,27.191991806030273,231.86569213867188,3.645153522491455,0.0,0.45024412870407104,10.916178703308105,3.7713024616241455,4.562625408172607,3.729783296585083,4.211490154266357,7.290985584259033,15.01273250579834,0.21158761143934982,0.2807165148335713,0.22484422043805627,0.15224913653373423,0.1306025167552884,3.348433842186095,138.40009307861328,4.020099970927261,141.45034790039062,656.1276256197942,261.6131252712674,-98.016656935215,-1804.3161630630493,0.024930799562296983,-0.15587516129016876,0.3294784873723984,1.1046474874019623,0.6683580577373505
2024-11-10 17:55:00,6013.29052734375,77.26974487304688,140.01394653320312,6.0,49.75834274291992,65.70399475097656,52.53916549682617,35.34791564941406,30.37788200378418,7.0,7.0,7.0,7.0,7.0,138.6934051513672,136.32254028320312,138.66331481933594,139.42320251464844,942.0508422851562,494.1090087890625,369.6284484863281,348.0567626953125,368.6793212890625,348.5521240234375,411.6350402832031,396.2972412109375,409.7474060058594,394.3587646484375,469.35064697265625,454.3677978515625,464.6203308105469,448.9531555175781,2.75,1.8600000143051147,933.1053466796875,0.012663686648011208,-1.88982093334198,-1.783922553062439,-1.8289951086044312,-1.8155996799468994,-0.10406538099050522,-0.018635567277669907,0.3510306477546692,0.3210049271583557,0.6892512440681458,0.6333786249160767,0.7887678146362305,0.626835823059082,0.886395275592804,0.9424512386322021,0.46337345242500305,27.003971099853516,92.0113296508789,167.54266357421875,30.685468673706055,92.0999984741211,156.0716552734375,27.191991806030273,229.33181762695312,4.745119571685791,0.0,0.45198166370391846,9.79128646850586,3.7620632648468018,4.600340366363525,3.7758662700653076,4.211490154266357,3.2959487438201904,2.1057450771331787,0.21289058918592405,0.281113907403891,0.224788312499568,0.1512357159477315,0.12997147496288552,3.35823434504088,138.27561569213867,3.759874915744495,103.07534790039062,656.1276256197942,259.1959296332465,12.663686648011208,-1829.5845687389374,0.027421537371023978,-0.06135047413408756,0.33601778745651245,1.1021857261657715,0.6613149344921112
2024-11-10 18:00:00,6014.16015625,77.31272888183594,139.98971557617188,6.0,49.875118255615234,65.79806518554688,52.951515197753906,34.707698822021484,30.36810302734375,7.0,7.0,7.0,7.0,7.0,138.55642700195312,136.24169921875,138.5580291748047,139.29502868652344,966.5853271484375,488.6287841796875,366.56121826171875,350.33782958984375,370.0251770019531,348.629150390625,416.8996276855469,404.4722900390625,409.3920593261719,397.14544677734375,464.28948974609375,449.9682922363281,463.0401611328125,455.3018798828125,2.75,1.8600000143051147,909.6290283203125,-0.024567432701587677,-1.890307903289795,-1.7977689504623413,-1.8392548561096191,-1.83189857006073,-0.07316693663597107,0.005710060242563486,0.31636592745780945,0.345723032951355,0.6995449066162109,0.6127579212188721,0.7685973048210144,0.6088773012161255,0.8878896236419678,0.9493809342384338,0.46653398871421814,23.9304256439209,92.0113296508789,167.54266357421875,30.685468673706055,92.0999984741211,156.0716552734375,27.191991806030273,231.75889587402344,4.476977825164795,0.0,0.4579722583293915,1.041282057762146,3.8069188594818115,4.650589942932129,3.7335920333862305,4.211490154266357,3.2959487438201904,2.1057450771331787,0.21341468311539277,0.28154867040537757,0.22657852716241456,0.14851358362307776,0.12994453569373737,3.3573637411707398,138.1627960205078,3.8572381261670863,84.35284423828125,656.1276256197942,252.6747300889757,-24.567432701587677,-1839.8075699806213,0.028432199964832195,-0.03372843819670379,0.3310444802045822,1.0730359554290771,0.6561514139175415
2024-11-10 18:05:00,5989.248046875,77.3423080444336,139.95095825195312,6.0,49.55636215209961,65.66864776611328,52.49310302734375,34.52527618408203,30.675535202026367,7.0,7.0,7.0,7.0,7.0,138.47561645507812,136.13641357421875,138.42984008789062,139.16539001464844,952.8010864257812,488.4103088378906,367.91278076171875,349.7756652832031,369.39013671875,347.5413513183594,418.080078125,402.78509521484375,412.53375244140625,396.833251953125,470.6900634765625,455.81805419921875,476.2261047363281,462.02789306640625,2.75,1.8600000143051147,918.3276977539062,-0.07941289246082306,-1.8449515104293823,-1.7408186197280884,-1.7708996534347534,-1.8316621780395508,-0.20660090446472168,-0.13452309370040894,0.32444873452186584,0.37800097465515137,0.7056071758270264,0.6150391101837158,0.783484935760498,0.6081216931343079,0.8769791126251221,0.9272651672363281,0.48842763900756836,23.89385414123535,92.0113296508789,167.54266357421875,30.685468673706055,92.0999984741211,156.0716552734375,27.191991806030273,228.1897735595703,3.325998544692993,0.0,0.44847968220710754,2.311525583267212,3.751059055328369,4.545710563659668,3.6988067626953125,4.211490154266357,7.292484760284424,36.30820083618164,0.21276228324639607,0.28193779425412585,0.2253707086187474,0.14822872930204564,0.13170048457868508,3.3600537003565965,138.05181503295898,3.818046254763174,100.05160522460938,656.1276256197942,255.09102715386285,-79.41289246082306,-1797.0829904079437,0.02639668502145563,-0.1705619990825653,0.3512248545885086,1.087545782327652,0.6603231430053711
2024-11-10 18:10:00,6004.75537109375,77.37468719482422,139.9551544189453,6.0,49.84728240966797,65.55728912353516,53.05717468261719,34.7545280456543,31.15815544128418,7.0,7.0,7.0,7.0,7.0,138.34744262695312,136.00823974609375,138.32455444335938,138.95628356933594,968.3043823242188,492.11962890625,366.6632385253906,348.21826171875,366.6591796875,347.43878173828125,416.5804443359375,401.8964538574219,412.7304992675781,395.7546691894531,475.1587219238281,459.8216857910156,472.30816650390625,455.2131042480469,2.75,1.8600000143051147,930.145751953125,-0.03225851058959961,-1.8824567794799805,-1.7815114259719849,-1.8265292644500732,-1.802478313446045,-0.135259211063385,-0.06458835303783417,0.31883034110069275,0.3490142822265625,0.7106813192367554,0.6452284455299377,0.7974870204925537,0.6300063729286194,0.888344943523407,0.9638041257858276,0.46073082089424133,23.454551696777344,92.0113296508789,167.54266357421875,30.20111656188965,92.0999984741211,156.0716552734375,27.191991806030273,233.8223114013672,3.9735848903656006,0.0,0.4652048647403717,0.0,3.753767490386963,4.563145160675049,3.601102352142334,4.211490154266357,14.118410110473633,142.8370361328125,0.21268225579422592,0.2797117808742064,0.2263778294838136,0.14828634714858233,0.13294178669917173,3.372319016324871,137.90913009643555,3.8701501959018643,101.75729370117188,656.1276256197942,258.3738199869792,-32.25851058959961,-1823.2439458370209,0.02682841660748151,-0.09992378205060959,0.3339223116636276,1.1124902069568634,0.6779548823833466
2024-11-10 18:15:00,6006.373046875,77.40782928466797,139.9585418701172,6.0,49.79248046875,65.7440185546875,52.45635986328125,33.39826965332031,31.272342681884766,7.0,7.0,7.0,7.0,7.0,138.34744262695312,135.9837646484375,138.20095825195312,138.95628356933594,951.9539794921875,491.5292053222656,364.9015808105469,348.78460693359375,365.5462341308594,347.64935302734375,417.0016174316406,401.5870666503906,411.10235595703125,395.64202880859375,473.5880432128906,458.5631408691406,471.0921325683594,455.0025634765625,2.75,1.8600000143051147,935.1785278320312,-0.07599642127752304,-1.866145133972168,-1.7777425050735474,-1.814261555671692,-1.8597133159637451,-0.17773324251174927,-0.10294509679079056,0.3048144280910492,0.3420858681201935,0.7056922316551208,0.6314371824264526,0.7980920672416687,0.6435413956642151,0.9212809205055237,0.9639394879341125,0.4366627335548401,22.20049285888672,91.72445678710938,167.62811279296875,30.075098037719727,92.0999984741211,156.0716552734375,27.191991806030273,235.1520538330078,3.540743112564087,0.0,0.48460304737091064,0.0,3.5347228050231934,4.527426242828369,3.7925643920898438,4.211490154266357,3.2959487438201904,2.1057450771331787,0.21401073493507675,0.2825712958265726,0.22546023055439696,0.14354754305828993,0.13441019562566373,3.3467991010037195,137.87211227416992,3.8037756445546282,96.00320434570312,656.1276256197942,259.77181328667535,-75.99642127752304,-1829.465627670288,0.025984483678175255,-0.1403391696512699,0.32345014810562134,1.1198627650737762,0.6685647070407867
2024-11-10 18:20:00,6008.56982421875,77.42535400390625,139.99766540527344,6.0,49.90133285522461,65.81524658203125,52.74588394165039,33.52326583862305,31.553268432617188,7.0,7.0,7.0,7.0,7.0,138.34744262695312,135.92745971679688,138.20095825195312,138.95628356933594,980.4491577148438,489.9318542480469,364.8183288574219,349.4588928222656,366.9869689941406,347.3301086425781,418.4880065917969,402.69036865234375,411.5422668457031,396.8859558105469,470.6666564941406,456.0507507324219,466.851806640625,455.9441833496094,2.75,1.8600000143051147,925.5034790039062,-0.0066446769051253796,-1.928714394569397,-1.8278826475143433,-1.8631811141967773,-1.8929767608642578,-0.15381643176078796,-0.08964351564645767,0.34375542402267456,0.36342552304267883,0.7280874848365784,0.6530603766441345,0.8022584915161133,0.6479657292366028,0.905153751373291,0.9812037944793701,0.4817921817302704,21.642724990844727,91.72445678710938,167.62811279296875,30.075098037719727,92.0999984741211,156.0716552734375,27.191991806030273,235.28688049316406,3.7414515018463135,0.0,0.4929388463497162,0.0,3.6624295711517334,4.557275772094727,3.6532070636749268,4.211490154266357,6.317234992980957,9.300671577453613,0.2136745184201715,0.2818169438263407,0.22585471579640184,0.1435446164277995,0.13510920552928646,3.358165085415517,137.85803604125977,3.916203102160968,90.9937744140625,656.1276256197942,257.0842997233073,-6.64467690512538,-1878.1887292861938,0.028317111070391393,-0.12172997370362282,0.3535904735326767,1.1262413561344147,0.6905739307403564
2024-11-10 18:25:00,5985.6083984375,77.43511962890625,140.01646423339844,6.0,49.73503875732422,65.75239562988281,52.819034576416016,32.647254943847656,31.94417953491211,7.0,7.0,7.0,7.0,7.0,138.26658630371094,136.00823974609375,138.20095825195312,138.95628356933594,959.558837890625,489.1592712402344,365.2674560546875,348.6783752441406,368.3009033203125,347.4432678222656,417.79595947265625,403.5126037597656,413.40814208984375,396.9389953613281,471.3176574707031,456.4721374511719,471.84100341796875,457.7889709472656,2.75,1.8600000143051147,928.1066284179688,-0.023795409128069878,-1.8249742984771729,-1.7268108129501343,-1.7503986358642578,-1.7700672149658203,-0.15854130685329437,-0.09356378763914108,0.2979772686958313,0.32337647676467896,0.7043467164039612,0.6531708240509033,0.7860049605369568,0.6045001745223999,0.8903365135192871,0.9812524318695068,0.44215795397758484,22.195724487304688,91.72445678710938,167.62811279296875,30.075098037719727,92.0999984741211,156.0716552734375,27.191991806030273,231.4180908203125,3.50508189201355,0.0,0.4445992708206177,0.0,3.4445488452911377,4.504087924957275,3.6995742321014404,4.211490154266357,3.2959487438201904,2.1057450771331787,0.21354867528735952,0.2823228318418481,0.22679051118844892,0.1401783977498292,0.13715958393251426,3.3617934081144836,137.85801696777344,3.847463879425634,97.09677124023438,656.1276256197942,257.8073967827691,-23.795409128069878,-1768.0627405643463,0.026243532927180006,-0.12605254724621773,0.3106768727302551,1.0882550477981567,0.6787587702274323
2024-11-10 18:30:00,6016.44921875,77.47691345214844,139.9781036376953,6.0,49.492462158203125,65.792236328125,52.53312683105469,33.31657791137695,32.94650650024414,7.0,7.0,7.0,7.0,7.0,138.34744262695312,136.00823974609375,138.32455444335938,139.08445739746094,950.7727661132812,489.82501220703125,366.3996276855469,348.78460693359375,368.356201171875,348.165283203125,416.4739074707031,402.0050354003906,412.4847412109375,396.31951904296875,473.2158508300781,458.2449035644531,474.5649108886719,457.7399597167969,2.75,1.8600000143051147,937.0952758789062,-0.048568569123744965,-1.8753948211669922,-1.7848955392837524,-1.8194458484649658,-1.8284882307052612,-0.1499261111021042,-0.0774833932518959,0.34390413761138916,0.3553595244884491,0.72157883644104,0.6500687003135681,0.7575489282608032,0.5998442769050598,0.8590600490570068,0.9705068469047546,0.45258697867393494,22.087718963623047,91.72445678710938,167.62811279296875,30.075098037719727,92.0999984741211,156.0716552734375,27.191991806030273,222.26565551757812,3.9767520427703857,0.0,0.4724924862384796,3.3836536407470703,3.474720001220703,4.4593095779418945,3.7750091552734375,4.211490154266357,3.2959487438201904,2.1057450771331787,0.21143314170942296,0.28106621938667636,0.22442294372434057,0.14232932514636773,0.14074837003319238,3.361549290162192,137.9411735534668,3.7926932576121066,100.23593139648438,656.1276256197942,260.30424329969617,-48.568569123744965,-1827.056109905243,0.026247523402059224,-0.11370475217700005,0.34963183104991913,1.0574710667133331,0.6858237683773041
2024-11-10 18:35:00,5987.88427734375,77.50011444091797,139.9647216796875,6.0,49.889923095703125,65.86051940917969,52.66963195800781,33.607418060302734,32.98896026611328,7.0,7.0,7.0,7.0,7.0,138.34744262695312,136.13641357421875,138.32455444335938,139.08445739746094,954.3300170898438,492.32867431640625,367.6117248535156,349.0655212402344,368.8349304199219,348.4883728027344,416.0736389160156,401.46990966796875,412.0550537109375,396.2704772949219,473.37738037109375,458.28924560546875,473.7878723144531,455.86962890625,2.75,1.8600000143051147,932.8775634765625,-0.04895826056599617,-1.8345564603805542,-1.738502860069275,-1.7812210321426392,-1.7930446863174438,-0.21935957670211792,-0.1415529102087021,0.32345709204673767,0.3509276509284973,0.7052043080329895,0.6420107483863831,0.7895720601081848,0.6160615086555481,0.8772493004798889,0.9643040895462036,0.46054360270500183,23.602449417114258,91.72445678710938,167.62811279296875,30.075098037719727,92.0999984741211,156.0716552734375,27.191991806030273,232.93995666503906,3.8663811683654785,0.0,0.46527352929115295,0.0,3.4793596267700195,4.560433864593506,4.062839031219482,4.211490154266357,3.2959487438201904,2.1057450771331787,0.2122826827806378,0.28023790942085214,0.22411040305006386,0.14300027790153033,0.14036872684691587,3.39108449337028,137.97321701049805,3.8250439302605432,102.28744506835938,656.1276256197942,259.1326565212674,-48.95826056599617,-1786.831259727478,0.025880564285671773,-0.18045624345541,0.3371923714876175,1.0976028144359589,0.6736075282096863
2024-11-10 18:40:00,5998.6826171875,77.52635955810547,139.94972229003906,6.0,49.5527229309082,65.67151641845703,52.40517807006836,34.24424362182617,33.64127731323242,7.0,7.0,7.0,7.0,7.0,138.47561645507812,136.13641357421875,138.32455444335938,139.08445739746094,959.5919189453125,492.9464111328125,367.4493713378906,349.06536865234375,368.9754333496094,348.3757629394531,416.1226806640625,403.7273254394531,411.376220703125,396.8857421875,470.9277648925781,456.18853759765625,464.92144775390625,452.8717346191406,2.75,1.8600000143051147,931.6273193359375,-0.020500659942626953,-1.874456524848938,-1.7915582656860352,-1.8186578750610352,-1.8416883945465088,-0.12434399127960205,-0.0546860434114933,0.3435792922973633,0.3748692274093628,0.6907684803009033,0.621709942817688,0.7842869758605957,0.6296443939208984,0.8793721795082092,0.9333491325378418,0.47645536065101624,22.886228561401367,91.74146270751953,166.7012176513672,30.37417984008789,92.0999984741211,156.0716552734375,27.191991806030273,231.64170837402344,3.6326770782470703,0.0,0.4869678020477295,0.0,3.4641273021698,4.606673717498779,4.215709686279297,4.211490154266357,3.2959487438201904,2.1057450771331787,0.21040161306592992,0.27884225466670665,0.22251318084625774,0.1454015777558978,0.1428413736652079,3.3921599078313256,138.0052604675293,3.839210627463615,92.658447265625,656.1276256197942,258.7853664822049,-20.500659942626953,-1831.5902650356293,0.027043351223865687,-0.08951501734554768,0.35922425985336304,1.099109172821045,0.6562392115592957
2024-11-10 18:45:00,6001.345703125,77.55046844482422,139.9442901611328,6.0,49.81646728515625,65.78561401367188,52.705833435058594,34.27821731567383,33.97361755371094,7.0,7.0,7.0,7.0,7.0,138.34744262695312,136.13641357421875,138.32455444335938,139.08445739746094,982.6400756835938,490.2486572265625,366.1734619140625,348.53741455078125,368.6793212890625,348.9040832519531,415.961181640625,403.29327392578125,412.11260986328125,399.0079345703125,462.94793701171875,449.1357421875,472.8293151855469,458.3625793457031,2.75,1.8600000143051147,932.1539306640625,-0.0548393689095974,-1.9178264141082764,-1.8134825229644775,-1.8474090099334717,-1.8606152534484863,-0.15065155923366547,-0.076964370906353,0.33204415440559387,0.3447011411190033,0.7094076871871948,0.6373808979988098,0.7970401048660278,0.648246169090271,0.8893781304359436,0.9514164924621582,0.4618924558162689,24.133562088012695,91.76107788085938,165.6322021484375,30.37417984008789,92.0999984741211,156.0716552734375,27.191991806030273,225.23834228515625,4.331806182861328,0.0,0.42794671654701233,1.22848641872406,3.6229939460754395,4.624006748199463,4.121912956237793,4.211490154266357,3.2959487438201904,2.1057450771331787,0.21058725065740141,0.2780930150796968,0.22280135789562783,0.14490299965721548,0.14361537671005847,3.405696551538408,137.97321701049805,3.9296789391962546,91.46279907226562,656.1276256197942,258.931647406684,-54.8393689095974,-1859.833300113678,0.02692188576542137,-0.11380796507000923,0.3383726477622986,1.1211631894111633,0.6733942925930023
2024-11-10 18:50:00,5987.28125,77.55931854248047,139.9609375,6.0,49.455223083496094,65.58403015136719,52.80508804321289,34.08192443847656,33.54887390136719,7.0,7.0,7.0,7.0,7.0,138.34744262695312,136.0380401611328,138.32455444335938,139.08445739746094,987.6666870117188,490.6091003417969,366.71875,350.0635681152344,367.2877197265625,347.43878173828125,418.6495666503906,402.4261779785156,411.2683410644531,396.4259338378906,472.6263122558594,457.83331298828125,475.7415466308594,456.6578369140625,2.75,1.8600000143051147,932.0805053710938,-0.0493009053170681,-1.88296377658844,-1.7991178035736084,-1.832883596420288,-1.8341474533081055,-0.13264110684394836,-0.052315179258584976,0.33220115303993225,0.3006347417831421,0.6996051073074341,0.6442649364471436,0.7942889332771301,0.629279375076294,0.9008122682571411,0.9490904211997986,0.456450492143631,22.1297550201416,91.76107788085938,165.6322021484375,30.37417984008789,92.0999984741211,156.0716552734375,27.191991806030273,226.31912231445312,3.8182225227355957,0.0,0.44246459007263184,6.298980712890625,3.5704686641693115,4.530584812164307,3.8265020847320557,4.211490154266357,3.2959487438201904,2.1057450771331787,0.21002311821002312,0.27851785227851783,0.2242490996242491,0.14473682654473682,0.1424731033424731,3.3980451583075846,137.94862365722656,3.959059128595512,101.44662475585938,656.1276256197942,258.9112514919705,-49.3009053170681,-1837.2781574726105,0.026672279972784395,-0.09247814305126667,0.31641794741153717,1.108928620815277,0.6719350218772888
2024-11-10 18:55:00,6022.66015625,77.5855484008789,139.97848510742188,6.0,49.750038146972656,65.8321304321289,52.36043930053711,34.695804595947266,34.00114440917969,7.0,7.0,7.0,7.0,7.0,138.34744262695312,136.00823974609375,138.32455444335938,139.08445739746094,930.82373046875,491.4060363769531,366.3996276855469,349.22711181640625,368.86907958984375,347.5408630371094,418.8601379394531,401.3050842285156,412.9517517089844,396.98785400390625,474.93389892578125,459.97711181640625,472.99407958984375,455.5673522949219,2.75,1.8600000143051147,936.076904296875,-0.03488248214125633,-1.9286401271820068,-1.8331797122955322,-1.875024676322937,-1.8996392488479614,-0.11513311415910721,-0.062108151614665985,0.329616904258728,0.36154085397720337,0.7267215847969055,0.6606862545013428,0.7919084429740906,0.6135344505310059,0.8844988942146301,0.967603862285614,0.47840434312820435,24.848880767822266,91.76107788085938,165.6322021484375,30.37417984008789,92.0999984741211,156.0716552734375,27.191991806030273,223.78695678710938,3.942085027694702,0.0,0.42062970995903015,4.6169891357421875,3.6093297004699707,4.560418128967285,3.8627476692199707,4.211490154266357,3.2959487438201904,2.1057450771331787,0.21023551092600726,0.2781957982797721,0.2212666385528884,0.14661878619407148,0.1436832660472608,3.3947885459926415,137.9411735534668,3.709286088152751,104.4031982421875,656.1276256197942,260.0213623046875,-34.88248214125633,-1884.1209411621094,0.027351103839941868,-0.0886206328868866,0.3455788791179657,1.0986756682395935,0.6937039196491241
