ts,ssq [ton/d],pct_ssq [%],liq_temp [°C],fa_vp [Nm³/s],fa_as [Nm³/s],fa_asa [Nm³/s],fa_at [Nm³/s],fa_ac [Nm³/s],temp_ac_VTI1 [°C],temp_ac_VTI2 [°C],temp_ac_VTI3 [°C],temp_ac_VTI4 [°C],fa_agua [t/h],temp_lp_vapor_post_vv [°C],temp_vapor_pre_atemp2 [°C],temp_vapor_sobrec_post_atemp1 [°C],temp_vapor_pre_atemp1 [°C],temp_vapor_sobrec_post_atemp2 [°C],temp_vapor_sob_desc_sob_sec_1 [°C],temp_vapor_sobrec_post_atemp3 [°C],temp_vapor_sob_desc_sob_sec_2 [°C],temp_vapor_sobrec_post_atemp4 [°C],temp_vapor_sobrec_post_sobrec3 [°C],temp_vapor_sobrec_post_atemp5 [°C],temp_vapor_sobrec_post_sobrec3_2 [°C],temp_vapor_sobrec_post_atemp6 [°C],K_cenizas_pct [%],Cl_cenizas_pct [%],gen_vapor [ton/h],press_hogar [kPa],press_aire_comb_PPT1 [kPa],press_aire_comb_PPT2 [kPa],press_aire_comb_PPT3 [kPa],press_aire_comb_PPT4 [kPa],dif_press_comb_sobrec_izq [kPa],dif_press_comb_sobrec_der [kPa],dif_press_comb_sobrebgp_izq [kPa],dif_press_comb_sobrebgp_der [kPa],dif_press_comb_eco2_izq [kPa],dif_press_comb_eco2_der [kPa],dif_press_comb_eco1_izq [kPa],dif_press_comb_eco1_der [kPa],heat_coef_SH1 [kJ/m2C],heat_coef_SH2 [kJ/m2C],heat_coef_SH3 [kJ/m2C],heat_coef_SH4 [kJ/m2C],reduction_lab [%],alcali_lv_lab [g/L],sulfidez_lab [%],reduction_i [%],alcali_lv_i [g/L],sulfidez_i [%],cems1_nox,cems1_mp10,cems1_so2,cems1_trs,cems1_co,O2_left_cont [%],O2_mid_cont [%],O2_right_content [%],Prim,Sec,Sec Alt,Terc,Cuat,Ratio_aircomb_liq,Out_gas_temp,Ratio_Steam_Stream,Atem,T15,A,B,C,Soiling_rate_point,Diff_Press_SC,Diff_Press_BG,Diff_Press_ECO1,Diff_Press_ECO2
2024-10-16 23:50:00,5504.00341796875,79.2060317993164,139.178466796875,49.50248718261719,59.379512786865234,46.83552551269531,27.568336486816406,26.21503257751465,134.78599548339844,133.82009887695312,134.09017944335938,137.10975646972656,933.1729125976562,492.8944396972656,371.50872802734375,341.7074890136719,372.80841064453125,356.58502197265625,425.3278503417969,410.46954345703125,414.0158386230469,399.3105773925781,470.7409973144531,466.96978759765625,474.0623779296875,464.09991455078125,2.5999999046325684,1.5700000524520874,876.1080322265625,-0.025756100192666054,-1.498763084411621,-1.432697057723999,-1.4508289098739624,-1.4741370677947998,-0.15397237241268158,-0.08733062446117401,0.20644643902778625,0.22213608026504517,0.6776292324066162,0.5093149542808533,0.5917062759399414,0.5494424104690552,0.8185641169548035,1.03213369846344,0.38051262497901917,24.52326774597168,88.42540740966797,166.23036193847656,27.48712921142578,90.47000122070312,27.191991806030273,27.969999313354492,208.66517639160156,4.611880302429199,0.0,0.656271755695343,26.199674606323242,2.9006528854370117,3.8047142028808594,3.997947931289673,0.23628771270772655,0.28343321834209684,0.22355763976128473,0.13159054306900006,0.1251308861198918,0.03806336563356005,134.95150756835938,0.16954439191501144,89.32186889648438,678.6721685921777,243.36334228515625,-25.756100192666054,-1464.1065299510956,0.024285910208604416,-0.1206514984369278,0.4285825192928314,1.1411486864089966,1.1869441866874695
2024-10-16 23:55:00,5492.18408203125,79.1789321899414,139.16722106933594,49.478187561035156,59.37247085571289,47.146148681640625,27.761241912841797,26.375415802001953,134.78599548339844,133.7957763671875,134.0563507080078,136.73358154296875,894.5593872070312,491.18426513671875,372.14434814453125,343.3231201171875,373.8334045410156,356.86328125,427.69451904296875,412.4204406738281,412.79010009765625,396.5871887207031,475.69696044921875,469.4163513183594,473.78533935546875,465.2117614746094,2.5999999046325684,1.5700000524520874,867.5175170898438,-0.07803907990455627,-1.5518074035644531,-1.4764361381530762,-1.507025957107544,-1.5043985843658447,-0.11884524673223495,-0.0570300854742527,0.24480798840522766,0.24812515079975128,0.6637347340583801,0.5024051666259766,0.5929803252220154,0.5303196310997009,0.8130626082420349,1.0424336194992065,0.3918266296386719,23.49958038330078,88.42540740966797,166.23036193847656,27.48712921142578,90.47000122070312,27.191991806030273,27.969999313354492,217.00428771972656,3.3961069583892822,0.0,0.6386326551437378,26.757638931274414,2.8200035095214844,3.837770938873291,4.137376308441162,0.23546077063456597,0.2825464802023962,0.2243628768199503,0.13211242644057725,0.1255174459025103,0.03826045552637702,134.84292602539062,0.1628786242132263,92.12252807617188,678.6721685921777,240.97708808051217,-78.03907990455627,-1509.9170207977295,0.024657809569106022,-0.08793766610324383,0.49293313920497894,1.1232999563217163,1.1661399006843567
2024-10-17 00:00:00,5545.5849609375,79.20332336425781,139.12257385253906,49.747249603271484,59.342708587646484,47.89439010620117,27.996492385864258,26.831823348999023,134.6807098388672,133.71481323242188,133.94369506835938,135.84974670410156,921.3697509765625,491.2459411621094,372.8033142089844,342.4390563964844,373.1809387207031,355.9561767578125,427.17242431640625,413.7322692871094,413.9564208984375,399.108642578125,468.2467346191406,464.5621337890625,470.61541748046875,463.0508728027344,2.5999999046325684,1.5700000524520874,880.5645751953125,-0.034115131944417953,-1.5718313455581665,-1.5045595169067383,-1.5234603881835938,-1.5307170152664185,-0.11675402522087097,-0.053779806941747665,0.26124104857444763,0.2217678278684616,0.6509570479393005,0.5422190427780151,0.5877163410186768,0.5315327048301697,0.8144288659095764,1.0462549924850464,0.40828579664230347,23.926733016967773,90.31449890136719,168.1957550048828,26.736373901367188,90.47000122070312,27.191991806030273,27.969999313354492,211.05162048339844,1.3277168273925781,0.0,0.6383328437805176,27.492172241210938,2.8634207248687744,3.8377716541290283,4.063351631164551,0.2348643780607941,0.28016600829252636,0.22611674483717087,0.13217572477931233,0.12667714403019634,0.03819482805221954,134.5472412109375,0.16614473630222804,87.1260986328125,678.6721685921777,244.60127088758682,-34.11513194441795,-1532.6420664787292,0.025046505126021943,-0.08526691608130932,0.48300887644290924,1.1192490458488464,1.1931760907173157
2024-10-17 00:05:00,5525.552734375,79.15967559814453,139.1634521484375,49.16081237792969,59.093360900878906,47.023006439208984,27.99538230895996,26.82999610900879,134.6807098388672,133.71481323242188,133.94369506835938,135.6039581298828,908.2284545898438,490.49652099609375,371.66400146484375,341.5309143066406,374.13690185546875,357.87188720703125,425.2597961425781,409.28985595703125,414.5893859863281,401.4272766113281,468.0881652832031,466.4109802246094,481.8440856933594,472.7342224121094,2.5999999046325684,1.5700000524520874,867.0912475585938,-0.03915022313594818,-1.5352845191955566,-1.5164045095443726,-1.497953176498413,-1.5015926361083984,-0.13433200120925903,-0.08068528771400452,0.24330809712409973,0.23829048871994019,0.6577157974243164,0.5364270806312561,0.5986312031745911,0.519056499004364,0.8246826529502869,1.0285890102386475,0.403396874666214,24.151887893676758,90.31449890136719,168.1957550048828,26.736373901367188,90.47000122070312,27.191991806030273,27.969999313354492,211.74781799316406,1.8311872482299805,0.0,0.6509363055229187,25.998146057128906,2.910613536834717,3.8339953422546387,4.107278347015381,0.233984834901967,0.2812595973373701,0.22380977583706485,0.13324627057058624,0.1276995213530118,0.03802380833847045,134.4857940673828,0.1643687967974075,86.31719970703125,678.6721685921777,240.85867987738717,-39.15022313594818,-1512.8087103366852,0.025402253531828414,-0.10750864446163177,0.4815985858440399,1.117687702178955,1.1941428780555725
2024-10-17 00:10:00,5537.81103515625,79.149169921875,139.118408203125,49.57639694213867,59.45291519165039,46.932865142822266,28.305910110473633,27.13726806640625,134.70504760742188,133.73915100097656,133.94369506835938,135.2941131591797,897.3356323242188,493.5198974609375,375.48663330078125,342.2283935546875,375.65911865234375,357.7068176269531,426.9077453613281,409.1766357421875,416.0111389160156,396.3681945800781,482.1391906738281,472.5170593261719,479.7460632324219,466.46221923828125,2.5999999046325684,1.5700000524520874,866.76904296875,-0.06646697223186493,-1.5579774379730225,-1.5349267721176147,-1.5007530450820923,-1.5194684267044067,-0.13940931856632233,-0.06931431591510773,0.22939567267894745,0.24892033636569977,0.6829764246940613,0.5029548406600952,0.5781654119491577,0.5190168619155884,0.799185574054718,1.0337843894958496,0.4164738357067108,25.285062789916992,90.31449890136719,168.1957550048828,26.736373901367188,90.47000122070312,27.191991806030273,27.969999313354492,212.74549865722656,1.2343266010284424,0.0,0.6261410713195801,22.303951263427734,2.984194040298462,3.9196155071258545,4.2211127281188965,0.23450870880631683,0.2812271007237086,0.22200414479635738,0.13389400684648636,0.12836603882713085,0.03817489511855949,134.42050170898438,0.16203796529487402,111.49057006835938,678.6721685921777,240.76917860243057,-66.46697223186493,-1528.281420469284,0.025216828670903798,-0.10436181724071503,0.4783160090446472,1.097182273864746,1.1859312653541565
2024-10-17 00:15:00,5607.06689453125,79.14991760253906,139.14466857910156,49.52919387817383,59.1086540222168,46.95560073852539,28.4792537689209,27.213834762573242,134.78599548339844,133.82009887695312,133.94369506835938,135.18882751464844,891.5430908203125,495.2655334472656,374.0982971191406,340.57513427734375,376.09814453125,357.2991638183594,426.9564514160156,408.50933837890625,415.8865051269531,395.85260009765625,477.2504577636719,465.9888610839844,480.3446044921875,465.4275207519531,2.5999999046325684,1.5700000524520874,875.7666015625,-0.016803912818431854,-1.502241849899292,-1.440035104751587,-1.4681466817855835,-1.4864747524261475,-0.157801553606987,-0.09873944520950317,0.23717771470546722,0.23616977035999298,0.7177572846412659,0.5339756608009338,0.5904858112335205,0.5398650765419006,0.8008837103843689,1.059122920036316,0.39788201451301575,25.74475860595703,90.31449890136719,168.1957550048828,26.736373901367188,90.47000122070312,27.191991806030273,27.969999313354492,214.89048767089844,1.9699021577835083,0.0,0.6357740759849548,21.23150634765625,2.867091417312622,3.8349547386169434,4.145318984985352,0.23441717840368959,0.27975589364950193,0.22223659570251755,0.13478972276379048,0.12880060948050046,0.037682185917290306,134.43465423583984,0.15900346965538484,116.98184204101562,678.6721685921777,243.2685004340278,-16.803912818431854,-1474.2245972156525,0.02462709427112284,-0.1282704994082451,0.4733474850654602,1.1303508877754211,1.2517329454421997
2024-10-17 00:20:00,5620.52734375,79.1448745727539,139.1321563720703,49.57627487182617,59.33617401123047,47.210262298583984,29.011457443237305,27.899309158325195,134.78599548339844,133.82009887695312,133.94369506835938,135.18882751464844,950.0090942382812,494.6278991699219,375.5458984375,342.53985595703125,377.97149658203125,356.3792419433594,427.1671447753906,401.47021484375,410.72430419921875,393.94525146484375,476.9316101074219,453.465576171875,478.8382568359375,464.10015869140625,2.5999999046325684,1.5700000524520874,900.4586181640625,-0.042945701628923416,-1.551839828491211,-1.5260435342788696,-1.506036639213562,-1.521773338317871,-0.17219577729701996,-0.11443372815847397,0.2619859576225281,0.2631984353065491,0.7296071648597717,0.5310292840003967,0.5837448239326477,0.5755060911178589,0.8135406970977783,1.0803477764129639,0.4038262963294983,27.556386947631836,89.85366821289062,166.35855102539062,26.193143844604492,90.47000122070312,27.191991806030273,27.969999313354492,214.2281036376953,1.4789289236068726,0.0,0.6355730295181274,28.418354034423828,2.796670913696289,3.797860622406006,3.969832420349121,0.23271588760466205,0.2785298096274561,0.22160959296091598,0.13618262136602433,0.1309620884409415,0.037902756228042435,134.43465423583984,0.16902490391665595,135.27841186523438,678.6721685921777,250.12739393446182,-42.945701628923416,-1526.4233350753784,0.02371147039799963,-0.14331475272774696,0.5251843929290771,1.1592509150505066,1.2606364488601685
2024-10-17 00:25:00,5591.9736328125,79.1321792602539,139.10086059570312,49.641902923583984,59.3674201965332,46.64784240722656,28.654651641845703,27.51148796081543,134.78599548339844,133.84890747070312,133.94369506835938,135.18882751464844,950.4149780273438,494.5726318359375,380.56585693359375,343.3236389160156,380.4079895019531,358.0797119140625,421.3647766113281,393.2561340332031,409.85113525390625,387.23138427734375,473.5513610839844,453.3656311035156,486.1552429199219,450.93402099609375,2.5999999046325684,1.5700000524520874,908.203857421875,-0.05143352970480919,-1.551072359085083,-1.5465139150619507,-1.5289748907089233,-1.5366153717041016,-0.1494050770998001,-0.09340932220220566,0.24866752326488495,0.2691062092781067,0.7191869616508484,0.5319753885269165,0.587655246257782,0.5429159998893738,0.809441864490509,1.0736198425292969,0.41420891880989075,30.75759506225586,89.85366821289062,166.35855102539062,26.193143844604492,90.47000122070312,27.191991806030273,27.969999313354492,208.70811462402344,1.3471685647964478,0.0,0.6485564708709717,37.67048645019531,3.0126569271087646,3.950568675994873,4.21615743637085,0.23435524666710614,0.2802685953752677,0.2202205388996117,0.13527619930327844,0.12987941975473602,0.03787988267453037,134.44185638427734,0.16996056141082513,165.70584106445312,678.6721685921777,252.27884928385419,-51.43352970480919,-1540.7941341400146,0.023401202741281085,-0.12140719965100288,0.5177737325429916,1.1305712461471558,1.251162350177765
2024-10-17 00:30:00,5611.5263671875,79.14338684082031,139.099609375,49.639827728271484,59.443634033203125,47.45494842529297,28.492162704467773,27.510942459106445,134.93247985839844,133.94369506835938,134.09017944335938,135.18882751464844,898.0044555664062,495.2303161621094,378.7834167480469,342.65277099609375,378.733154296875,360.39044189453125,418.12890625,397.4783630371094,409.9093933105469,388.4788513183594,468.4122009277344,455.47857666015625,481.1719055175781,447.9285888671875,2.5999999046325684,1.5700000524520874,884.6583862304688,-0.07887991517782211,-1.5528802871704102,-1.5281540155410767,-1.4979612827301025,-1.532806396484375,-0.20379823446273804,-0.1485658586025238,0.28932470083236694,0.28341060876846313,0.6786624789237976,0.5333152413368225,0.5552252531051636,0.5101125240325928,0.790132999420166,1.0372488498687744,0.45629340410232544,31.656396865844727,89.85366821289062,166.35855102539062,26.193143844604492,90.47000122070312,27.191991806030273,27.969999313354492,203.94464111328125,1.8201370239257812,0.0,0.626155436038971,22.52142906188965,2.9074347019195557,3.9411909580230713,4.1378703117370605,0.23355356080174694,0.2796801083083439,0.22327378416904026,0.13405457591427658,0.12943797080659236,0.03787588286016871,134.5387954711914,0.16002855494315116,142.73138427734375,678.6721685921777,245.73844061957467,-78.87991517782211,-1527.950495481491,0.02399624808284113,-0.17618204653263092,0.5727353096008301,1.0653377771377563,1.2119777202606201
2024-10-17 00:35:00,5596.296875,79.12611389160156,139.118408203125,49.56493377685547,59.23440170288086,46.980892181396484,28.48686408996582,27.394187927246094,135.0377655029297,134.04898071289062,134.1145782470703,135.2941131591797,903.1823120117188,494.79620361328125,375.60235595703125,341.9143371582031,373.6164245605469,359.8748474121094,418.8044738769531,399.318359375,411.8585510253906,398.3747253417969,469.8314514160156,465.2506408691406,478.15869140625,458.6213684082031,2.5999999046325684,1.5700000524520874,879.6857299804688,-0.01722782477736473,-1.488674521446228,-1.4345327615737915,-1.4283424615859985,-1.4555484056472778,-0.15217003226280212,-0.08656478673219681,0.25000447034835815,0.21336719393730164,0.6820366978645325,0.5514682531356812,0.5657451748847961,0.5293344855308533,0.7608575224876404,1.0450395345687866,0.39631345868110657,29.658994674682617,90.25956726074219,168.45822143554688,26.595989227294922,90.47000122070312,27.191991806030273,27.969999313354492,205.88592529296875,1.737380027770996,0.0,0.6364138126373291,30.819164276123047,2.8831684589385986,3.8620262145996094,4.100925445556641,0.234171001196713,0.27985468949681114,0.22196261995955013,0.13458703515946066,0.12942465418746507,0.037821667507291545,134.62385940551758,0.1613892779788811,104.51766967773438,678.6721685921777,244.35714721679688,-17.22782477736473,-1451.774537563324,0.024025066703583994,-0.11936740949749947,0.4633716642856598,1.0950796604156494,1.2335049510002136
2024-10-17 00:40:00,5615.08349609375,79.11909484863281,139.118408203125,49.90201950073242,59.43551254272461,47.473934173583984,28.87449836730957,27.821849822998047,135.14305114746094,134.15426635742188,134.30075073242188,135.31849670410156,900.3098754882812,492.3056945800781,370.9956359863281,342.7854919433594,374.5008544921875,358.6871337890625,425.8072509765625,407.3251647949219,412.7500915527344,399.83349609375,470.6797790527344,467.1488037109375,473.4172668457031,464.5725402832031,2.5999999046325684,1.5700000524520874,864.5665283203125,-0.041610077023506165,-1.5672993659973145,-1.5465195178985596,-1.5035638809204102,-1.5464221239089966,-0.15867164731025696,-0.09745408594608307,0.2391262799501419,0.22705557942390442,0.7034182548522949,0.5359981060028076,0.5738642811775208,0.5377130508422852,0.7893472909927368,1.052056908607483,0.3983130156993866,26.45416259765625,90.25956726074219,168.45822143554688,26.595989227294922,90.47000122070312,27.191991806030273,27.969999313354492,209.71685791015625,2.2253565788269043,0.0,0.6165499687194824,29.757434844970703,2.8882622718811035,3.8711819648742676,4.147517681121826,0.23372455776033116,0.27837628663711766,0.22235220900631353,0.1352386021441834,0.1303083444520542,0.038023978549184496,134.72914123535156,0.16033775385790802,87.79824829101562,678.6721685921777,240.1573689778646,-41.610077023506165,-1540.9512221813202,0.02599612550673892,-0.12806286662817,0.4661818593740463,1.111577332019806,1.2394163608551025
2024-10-17 00:45:00,5601.6865234375,79.121826171875,139.01531982421875,49.521785736083984,59.35626220703125,47.38325881958008,29.555349349975586,28.461828231811523,135.14305114746094,134.30075073242188,134.30075073242188,135.39939880371094,898.6364135742188,493.771484375,372.503173828125,341.8691711425781,372.498779296875,357.1863708496094,425.43585205078125,400.87286376953125,414.8636474609375,397.2445068359375,479.6289367675781,473.1368408203125,482.45343017578125,467.1084899902344,2.5999999046325684,1.5700000524520874,884.9548950195312,-0.0528518371284008,-1.5427982807159424,-1.508914828300476,-1.5069187879562378,-1.5235621929168701,-0.11538315564393997,-0.05616094544529915,0.25706467032432556,0.25372743606567383,0.6966267824172974,0.5251478552818298,0.5688440203666687,0.5538586378097534,0.7816867828369141,1.0449390411376953,0.4044739305973053,26.216093063354492,90.25956726074219,168.45822143554688,26.595989227294922,90.47000122070312,27.191991806030273,27.969999313354492,212.1636199951172,2.028352737426758,0.0,0.6381110548973083,28.20099639892578,2.7920737266540527,3.824357271194458,4.113111972808838,0.23110946433833662,0.2770052363801856,0.22112933533450288,0.1379296173406811,0.1328263466062938,0.03825249475277483,134.7859878540039,0.16042247451982844,109.965576171875,678.6721685921777,245.820804172092,-52.8518371284008,-1520.5485224723816,0.024288407644641085,-0.08577205054461956,0.5107921063899994,1.1227026581764221,1.2217746376991272
2024-10-17 00:50:00,5548.91552734375,79.11587524414062,138.99362182617188,49.634647369384766,58.423912048339844,47.75406265258789,28.77082633972168,27.62197494506836,135.27122497558594,134.30075073242188,134.42892456054688,135.4281768798828,927.2033081054688,495.93829345703125,372.08514404296875,342.27630615234375,374.4014587402344,356.37445068359375,424.67242431640625,406.3692321777344,411.703857421875,395.3008117675781,472.356689453125,462.97015380859375,466.3067321777344,458.572998046875,2.5999999046325684,1.5700000524520874,899.0422973632812,-0.03694235160946846,-1.511747121810913,-1.4923324584960938,-1.4593887329101562,-1.4961216449737549,-0.16634075343608856,-0.1022823303937912,0.25026148557662964,0.25918909907341003,0.7026016712188721,0.5001093149185181,0.5561609268188477,0.5550865530967712,0.7885497808456421,1.0384068489074707,0.413594126701355,26.815135955810547,90.25956726074219,168.45822143554688,26.595989227294922,90.47000122070312,27.191991806030273,27.969999313354492,212.31277465820312,1.8144875764846802,0.0,0.6569797992706299,33.229427337646484,2.8931899070739746,3.8834450244903564,4.246500015258789,0.23389905208184344,0.2753177139614091,0.22503695663176665,0.13558007088054885,0.13016620644443194,0.03824268405410105,134.85726928710938,0.16709630981701362,99.662353515625,678.6721685921777,249.73397148980035,-36.94235160946846,-1489.8974895477295,0.02329683680941264,-0.13431154191493988,0.5094505846500397,1.111247479915619,1.2027109861373901
2024-10-17 00:55:00,5619.36474609375,79.10627746582031,138.971923828125,49.607364654541016,58.87073516845703,47.993812561035156,28.72981834411621,27.599218368530273,135.27122497558594,134.30075073242188,134.42892456054688,135.39939880371094,940.8819580078125,490.8465270996094,370.8125305175781,341.5802917480469,375.711669921875,358.2727355957031,421.89581298828125,403.6742858886719,412.8923034667969,402.4490661621094,463.484375,462.16143798828125,477.576416015625,468.6184997558594,2.5999999046325684,1.5700000524520874,873.1103515625,-0.07682620733976364,-1.521248698234558,-1.510030746459961,-1.490878939628601,-1.5268970727920532,-0.14752939343452454,-0.08024778217077255,0.22485707700252533,0.22803068161010742,0.698830246925354,0.5213872194290161,0.5588355660438538,0.5294422507286072,0.7872697114944458,1.03726065158844,0.3903334140777588,26.1023006439209,88.51390838623047,167.9394073486328,27.68244743347168,90.47000122070312,27.191991806030273,27.969999313354492,210.31900024414062,1.5855114459991455,262.6437683105469,0.649105429649353,27.50409698486328,3.017197608947754,3.971790313720703,4.159359455108643,0.2331162753978292,0.27664695772437975,0.225533827573441,0.13500794270923897,0.12969499659511105,0.037869218089928464,134.8500747680664,0.1674356445115719,85.61679077148438,678.6721685921777,242.53065321180557,-76.82620733976364,-1512.2638642787933,0.02440344066742626,-0.11388858780264854,0.45288775861263275,1.088277816772461,1.2202174663543701
2024-10-17 01:00:00,5605.87451171875,79.10371398925781,138.97695922851562,49.5608024597168,60.86972427368164,48.03539276123047,28.758668899536133,27.676952362060547,135.35205078125,134.40603637695312,134.42892456054688,135.42811584472656,880.7139282226562,492.251708984375,371.9873352050781,342.8981018066406,374.8194580078125,357.41192626953125,424.0713195800781,405.4624938964844,413.6824035644531,400.3092346191406,474.9828186035156,471.3684997558594,472.3517761230469,464.1217041015625,2.5999999046325684,1.5700000524520874,870.671142578125,-0.03654523193836212,-1.516146183013916,-1.4586424827575684,-1.4588676691055298,-1.4919562339782715,-0.14535444974899292,-0.08657699823379517,0.20267149806022644,0.23337607085704803,0.7225097417831421,0.537014901638031,0.5621579885482788,0.5253725647926331,0.775997519493103,1.0533068180084229,0.373462975025177,25.80592155456543,88.51390838623047,167.9394073486328,27.68244743347168,90.47000122070312,27.191991806030273,27.969999313354492,215.51480102539062,2.4769840240478516,466.1933288574219,0.6695370674133301,25.093568801879883,2.9179112911224365,3.901906967163086,4.131014823913574,0.23062097314572672,0.2832447085278437,0.22352279370448816,0.13382253472141759,0.12878898990052381,0.03833506089138931,134.90378189086914,0.15710553748243486,90.32315063476562,678.6721685921777,241.8530951605903,-36.54523193836212,-1481.4031422138214,0.02470141547384981,-0.11596572399139404,0.4360475689172745,1.0875305533409119,1.259524643421173
2024-10-17 01:05:00,5610.29833984375,79.1163330078125,138.95980834960938,49.75128936767578,59.607452392578125,47.080196380615234,28.991552352905273,27.998924255371094,135.3765106201172,134.40603637695312,134.5342254638672,135.52301025390625,920.6998901367188,492.1046447753906,369.97625732421875,340.7965393066406,372.5031433105469,355.7458801269531,424.27239990234375,406.92437744140625,414.5401916503906,399.981689453125,471.30413818359375,466.263671875,470.0268859863281,462.4561767578125,2.5999999046325684,1.5700000524520874,897.345703125,-0.03375878185033798,-1.5210914611816406,-1.53200364112854,-1.4734790325164795,-1.5008604526519775,-0.15024523437023163,-0.07277991622686386,0.24167798459529877,0.22925138473510742,0.7072529196739197,0.5308946967124939,0.5961384773254395,0.5467182993888855,0.8033322095870972,1.0387229919433594,0.3966590166091919,24.232908248901367,88.51390838623047,167.9394073486328,27.68244743347168,90.47000122070312,27.191991806030273,27.969999313354492,212.67942810058594,2.126565933227539,60.04441833496094,0.6500449776649475,32.54885482788086,2.8808095455169678,3.914607524871826,4.3138298988342285,0.2331041830675074,0.27928414863826434,0.2205890712671962,0.13583672328849575,0.13118587373853627,0.03804243586003122,134.95994567871094,0.16410890016276047,90.45468139648438,678.6721685921777,249.2626953125,-33.75878185033798,-1506.8586468696594,0.0237092390848408,-0.11151257529854774,0.4709293693304062,1.142856776714325,1.2381476163864136
2024-10-17 01:10:00,5611.02783203125,79.09833526611328,138.96688842773438,49.86293029785156,59.601688385009766,47.443817138671875,29.236316680908203,28.191194534301758,135.3765106201172,134.40603637695312,134.5342254638672,135.52301025390625,944.1372680664062,489.2775573730469,369.2453918457031,341.7563171386719,373.4546203613281,356.47674560546875,423.3935546875,404.5830383300781,413.0007019042969,399.782470703125,471.209228515625,462.9374084472656,470.6927795410156,464.835693359375,2.5999999046325684,1.5700000524520874,887.1301879882812,-0.054732684046030045,-1.574360966682434,-1.5383654832839966,-1.5173392295837402,-1.553523302078247,-0.1822941154241562,-0.11459354311227798,0.21801768243312836,0.2482874095439911,0.7255774736404419,0.5455048680305481,0.574821412563324,0.5565166473388672,0.8181056976318359,1.0576242208480835,0.385492742061615,23.32143211364746,90.77838134765625,168.65963745117188,27.554269790649414,90.47000122070312,27.191991806030273,27.969999313354492,203.12452697753906,1.7781610488891602,8.703042984008789,0.598192036151886,30.155580520629883,2.825371742248535,3.9612133502960205,4.339380264282227,0.23263913957141152,0.2780760260190624,0.22135259061579007,0.13640416871322233,0.13152807508051367,0.03819905255382619,134.95994567871094,0.1682645847302131,90.62460327148438,678.6721685921777,246.425052218967,-54.732684046030045,-1545.8972454071045,0.024555900179299758,-0.1484438292682171,0.46630509197711945,1.1313380599021912,1.27108234167099
2024-10-17 01:15:00,5608.17626953125,79.09403991699219,138.92019653320312,49.76948547363281,59.429283142089844,47.456207275390625,28.54353141784668,27.536781311035156,135.3765106201172,134.51133728027344,134.5342254638672,135.52301025390625,890.1358642578125,489.69317626953125,375.3495788574219,343.89691162109375,376.82489013671875,356.7021484375,424.32122802734375,407.67669677734375,412.5933837890625,398.4391174316406,476.82818603515625,470.1917724609375,472.5828552246094,467.10577392578125,2.5999999046325684,1.5700000524520874,863.1940307617188,-0.03234858810901642,-1.5492113828659058,-1.5053234100341797,-1.511439323425293,-1.505773901939392,-0.1472640335559845,-0.07318206876516342,0.23714956641197205,0.24341332912445068,0.6986972689628601,0.5294446349143982,0.5670905709266663,0.543555498123169,0.7964891195297241,1.0516422986984253,0.41177839040756226,25.015792846679688,90.77838134765625,168.65963745117188,27.554269790649414,90.47000122070312,27.191991806030273,27.969999313354492,202.5449676513672,2.1463656425476074,0.0,0.5916794538497925,26.344161987304688,2.957310676574707,3.9951796531677246,4.294142246246338,0.23395030413846887,0.2793578983891441,0.22307632919407516,0.13417393796303081,0.12944153031528102,0.03793306030264563,134.98627090454102,0.158721092468838,94.48770141601562,678.6721685921777,239.776119656033,-32.34858810901642,-1517.9370045661926,0.025839651328555258,-0.11022305116057396,0.48056289553642273,1.1106460690498352,1.2281419038772583
2024-10-17 01:20:00,5595.1630859375,79.0992431640625,138.92941284179688,49.324127197265625,59.25038528442383,46.636680603027344,29.014074325561523,27.607948303222656,135.48179626464844,134.51133728027344,134.5587158203125,135.54750061035156,867.4812622070312,494.5506896972656,374.6120300292969,341.7074890136719,376.3725891113281,357.34814453125,423.2364501953125,405.6305847167969,416.8702087402344,401.88006591796875,472.7978820800781,466.63616943359375,478.78814697265625,470.3193664550781,2.5999999046325684,1.5700000524520874,857.94384765625,-0.05617905780673027,-1.5357427597045898,-1.4982830286026,-1.4785027503967285,-1.4876937866210938,-0.1175404042005539,-0.05276549234986305,0.24609756469726562,0.24707412719726562,0.6897178292274475,0.4915193021297455,0.564706027507782,0.546049952507019,0.785829484462738,1.0170360803604126,0.4173164367675781,25.951156616210938,90.77838134765625,168.65963745117188,27.554269790649414,90.47000122070312,27.191991806030273,27.969999313354492,210.10093688964844,1.6404913663864136,0.0,0.6451110243797302,24.599441528320312,2.9097518920898438,3.9685940742492676,4.247341156005859,0.2328441601149805,0.27970299693018147,0.22015754444337127,0.13696659528976948,0.13032870322169732,0.037860060995524525,135.02483749389648,0.15504128277999604,99.15548706054688,678.6721685921777,238.31773546006946,-56.17905780673027,-1500.055581331253,0.02542244568607366,-0.08515294827520847,0.49317169189453125,1.110755980014801,1.181237131357193
